Qubit,T1 (us),T2 (us),Readout assignment error,Init error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,XSLOW error,CZ error,Gate length (ns),MEASURE error,MEASURE_2 error,Operational
10,113.82878389657508,134.47857154848015,0.0068359375,1e-05,0.009765625,0.00390625,1940,0.00023420931077015235,40,0.00023420931077015235,0,0.00023420931077015235,0.00023420931077015235,0.00023420931077015235,20:0.0038133992427333563;11:0.002135870464445605;0:0.003408644997539706,20:68;11:68;0:68,0.0068359375,0.00146484375,Yes
11,80.76083094740741,58.518850478596455,0.0224609375,1e-05,0.03857421875,0.00634765625,1940,0.0007950603246264014,40,0.0007950603246264014,0,0.0007950603246264014,0.0007950603246264014,0.0007950603246264014,1:0.003189473024357542;10:0.002135870464445605;12:0.002706888421876691;21:0.0018734619304308364,1:68;10:68;12:68;21:68,0.0224609375,0.010498046875,Yes
12,73.7761140951174,83.40745195247604,0.003662109375,6.82684947488482e-05,0.005859375,0.00146484375,1940,0.00035052885548349884,40,0.00035052885548349884,0,0.00035052885548349884,0.00035052885548349884,0.00035052885548349884,13:0.0021318102637365444;22:0.0015792011306738352;2:0.0016398439193048842;11:0.002706888421876691,13:68;22:68;2:68;11:68,0.003662109375,0.00439453125,Yes
13,151.9204468766628,110.01224882318924,0.017578125,3.297707347555678e-05,0.021484375,0.013671875,1940,0.0004487674732600147,40,0.0004487674732600147,0,0.0004487674732600147,0.0004487674732600147,0.0004487674732600147,3:0.0025600149923259985;12:0.0021318102637365444;14:0.0023505750143652804;23:0.002225510249822149,3:108;12:68;14:68;23:68,0.017578125,0.0048828125,Yes
14,158.90593816675224,136.2384546980054,0.005859375,3.341649962600044e-05,0.00830078125,0.00341796875,1940,0.0001941482123283415,40,0.0001941482123283415,0,0.0001941482123283415,0.0001941482123283415,0.0001941482123283415,15:0.001975469172335431;24:0.006105643959545881;13:0.0023505750143652804;4:0.0013553222503073226,15:68;24:68;13:68;4:68,0.005859375,0.00244140625,Yes
15,150.25158715804332,118.41632309765248,0.0107421875,2.1469208083590368e-05,0.01953125,0.001953125,1940,0.0002065751089688728,40,0.0002065751089688728,0,0.0002065751089688728,0.0002065751089688728,0.0002065751089688728,14:0.001975469172335431;16:0.006496648835293134;25:0.0016179679775594757;5:0.0015629677186980162,14:68;16:68;25:68;5:84,0.0107421875,0.007568359375,Yes
16,178.66840907655637,132.70825119876932,0.010498046875,4.997376385538112e-05,0.00732421875,0.013671875,1940,0.00026946970771426517,40,0.00026946970771426517,0,0.00026946970771426517,0.00026946970771426517,0.00026946970771426517,15:0.006496648835293134;17:1;26:0.011460298031613109;6:0.001855656465017591,15:68;17:84;26:68;6:68,0.010498046875,0.002197265625,Yes
17,,,0.500244140625,,0.537109375,0.46337890625,1940,1.0,40,1.0,0,1.0,1.0,1.0,7:1;16:1;18:1;27:1,7:84;16:84;18:84;27:84,0.500244140625,0.47607421875,Yes
18,53.87121816864888,64.27224796696817,0.01171875,4.9997517936855747e-05,0.01953125,0.00390625,1940,0.0006467734375504517,40,0.0006467734375504517,0,0.0006467734375504517,0.0006467734375504517,0.0006467734375504517,8:0.0031515598223649244;19:0.0021271127101717413;28:0.002523322723449989;17:1,8:84;19:68;28:68;17:84,0.01171875,0.00390625,Yes
19,250.49007404327983,116.94851440622271,0.007080078125,2.5451733147868997e-05,0.01171875,0.00244140625,1940,0.00021094067870136522,40,0.00021094067870136522,0,0.00021094067870136522,0.00021094067870136522,0.00021094067870136522,18:0.0021271127101717413;9:0.001214488625045751;29:0.004097234748493689,18:68;9:68;29:68,0.007080078125,0.00634765625,Yes
20,191.5703074666037,139.39479967584228,0.00634765625,4.4413387822295914e-05,0.00830078125,0.00439453125,1940,0.00012373971864181388,40,0.00012373971864181388,0,0.00012373971864181388,0.00012373971864181388,0.00012373971864181388,10:0.0038133992427333563;21:0.0021552021809147226;30:0.0016152079487677107,10:68;21:68;30:68,0.00634765625,0.00341796875,Yes
21,192.10511113489457,200.6842133476104,0.003173828125,3.996024063443657e-05,0.005859375,0.00048828125,1940,0.00010661699977497148,40,0.00010661699977497148,0,0.00010661699977497148,0.00010661699977497148,0.00010661699977497148,20:0.0021552021809147226;22:0.0008071550668487526;31:0.0014047520549702874;11:0.0018734619304308364,20:68;22:68;31:68;11:68,0.003173828125,0.001708984375,Yes
22,290.0450346640449,179.52394416524717,0.010498046875,0.00010471135330889637,0.01318359375,0.0078125,1940,0.0002904435511185964,40,0.0002904435511185964,0,0.0002904435511185964,0.0002904435511185964,0.0002904435511185964,23:0.004212325837739339;12:0.0015792011306738352;32:0.0012074292275721654;21:0.0008071550668487526,23:68;12:68;32:68;21:68,0.010498046875,0.00439453125,Yes
23,57.94139145581183,102.258810241249,0.010986328125,2.40785937462748e-05,0.01708984375,0.0048828125,1940,0.00029878117015413126,40,0.00029878117015413126,0,0.00029878117015413126,0.00029878117015413126,0.00029878117015413126,22:0.004212325837739339;13:0.002225510249822149;24:0.00251874469036778;33:0.001889604641032161,22:68;13:68;24:68;33:68,0.010986328125,0.0048828125,Yes
24,156.00640933066404,153.75369593479638,0.020751953125,,0.0341796875,0.00732421875,1940,0.0008752804628264254,40,0.0008752804628264254,0,0.0008752804628264254,0.0008752804628264254,0.0008752804628264254,14:0.006105643959545881;23:0.00251874469036778;25:0.004774365071281955;34:0.0028298646756081125,14:68;23:68;25:68;34:68,0.020751953125,0.04833984375,Yes
25,154.0333345769316,132.65896285378415,0.002685546875,6.4448468581989e-05,0.00439453125,0.0009765625,1940,0.00025021173841332345,40,0.00025021173841332345,0,0.00025021173841332345,0.00025021173841332345,0.00025021173841332345,15:0.0016179679775594757;24:0.004774365071281955;26:0.0011668417008138254;35:0.0011300049435353232,15:68;24:68;26:68;35:68,0.002685546875,0.004150390625,Yes
26,214.99409397380276,172.15195427486645,0.00537109375,4.2459395976191494e-05,0.005859375,0.0048828125,1940,0.00015502149834946107,40,0.00015502149834946107,0,0.00015502149834946107,0.00015502149834946107,0.00015502149834946107,16:0.011460298031613109;25:0.0011668417008138254;27:0.002902580632495211;36:0.0016792769235632887,16:68;25:68;27:68;36:68,0.00537109375,0.005859375,Yes
27,192.2032644350353,187.3837638611893,0.0087890625,2.0614834512666858e-05,0.013671875,0.00390625,1940,0.00023983394187454654,40,0.00023983394187454654,0,0.00023983394187454654,0.00023983394187454654,0.00023983394187454654,26:0.002902580632495211;28:0.0019638051175165927;17:1;37:0.005808194071212497,26:68;28:68;17:84;37:68,0.0087890625,0.00537109375,Yes
28,161.3320096407396,157.1401606139992,0.010986328125,1.3223662825586557e-05,0.01611328125,0.005859375,1940,0.00019924179627080324,40,0.00019924179627080324,0,0.00019924179627080324,0.00019924179627080324,0.00019924179627080324,18:0.002523322723449989;27:0.0019638051175165927;29:0.002568653220508005;38:0.0014115379176513898,18:68;27:68;29:68;38:68,0.010986328125,0.01513671875,Yes
29,54.75893438142099,87.31985331350796,0.08544921875,1.001705230017168e-05,0.13525390625,0.03564453125,1940,0.0188827153626959,40,0.0188827153626959,0,0.0188827153626959,0.0188827153626959,0.0188827153626959,19:0.004097234748493689;28:0.002568653220508005;39:0.004241690225382455,19:68;28:68;39:68,0.08544921875,0.06103515625,Yes
30,168.20392986379923,228.25961812433502,0.005126953125,1.0208038736719908e-05,0.009765625,0.00048828125,1940,0.00019101039412675806,40,0.00019101039412675806,0,0.00019101039412675806,0.00019101039412675806,0.00019101039412675806,20:0.0016152079487677107;31:0.0015039278242226228;40:0.0020286228525134287,20:68;31:68;40:68,0.005126953125,0.0029296875,Yes
31,176.15364087210912,122.3147191974361,0.008544921875,6.400843835558913e-05,0.01318359375,0.00390625,1940,0.00023878382159290719,40,0.00023878382159290719,0,0.00023878382159290719,0.00023878382159290719,0.00023878382159290719,30:0.0015039278242226228;32:0.008150176803637083;21:0.0014047520549702874;41:0.0024674973748216866,30:68;32:208;21:68;41:68,0.008544921875,0.005615234375,Yes
32,142.55221001807675,181.06921760308222,0.0107421875,0.00018586907493255313,0.02099609375,0.00048828125,1940,0.00025550880449283817,40,0.00025550880449283817,0,0.00025550880449283817,0.00025550880449283817,0.00025550880449283817,22:0.0012074292275721654;31:0.008150176803637083;33:0.001233407890093935;42:0.0035134670650522337,22:68;31:208;33:68;42:68,0.0107421875,0.005126953125,Yes
33,267.4201075759349,115.50602246191464,0.012451171875,1.3086498871467366e-05,0.0244140625,0.00048828125,1940,0.00012316272027455545,40,0.00012316272027455545,0,0.00012316272027455545,0.00012316272027455545,0.00012316272027455545,23:0.001889604641032161;32:0.001233407890093935;34:0.0016542240852995271;43:0.0011410034203433728,23:68;32:68;34:68;43:68,0.012451171875,0.008056640625,Yes
34,128.67594309127873,158.11801546082415,0.00537109375,6.699708382065853e-05,0.009765625,0.0009765625,1940,0.00014272127326113543,40,0.00014272127326113543,0,0.00014272127326113543,0.00014272127326113543,0.00014272127326113543,24:0.0028298646756081125;33:0.0016542240852995271;35:0.0023242165201309284;44:0.002388816423030987,24:68;33:68;35:68;44:68,0.00537109375,0.004638671875,Yes
35,249.99813022932503,209.18244316311177,0.004150390625,2.13429368714532e-05,0.0068359375,0.00146484375,1940,0.00019463609036072163,40,0.00019463609036072163,0,0.00019463609036072163,0.00019463609036072163,0.00019463609036072163,25:0.0011300049435353232;36:0.0019244505800189438;45:0.0020274112722978577;34:0.0023242165201309284,25:68;36:68;45:68;34:68,0.004150390625,0.005126953125,Yes
36,189.89294164855883,207.11526679754718,0.003662109375,1e-05,0.00634765625,0.0009765625,1940,0.0001891499900341428,40,0.0001891499900341428,0,0.0001891499900341428,0.0001891499900341428,0.0001891499900341428,46:0.0026388545382761697;26:0.0016792769235632887;35:0.0019244505800189438;37:0.004578593768135575,46:68;26:68;35:68;37:68,0.003662109375,0.005126953125,Yes
37,23.961984769551222,41.01392657008316,0.0234375,1e-05,0.03076171875,0.01611328125,1940,0.0006960729475474922,40,0.0006960729475474922,0,0.0006960729475474922,0.0006960729475474922,0.0006960729475474922,27:0.005808194071212497;36:0.004578593768135575;38:0.004682149536311381;47:0.004764429804991033,27:68;36:68;38:68;47:68,0.0234375,0.011474609375,Yes
38,199.01056301662916,242.9285681225803,0.00390625,0.0001392616873439816,0.005859375,0.001953125,1940,0.00018698077896931806,40,0.00018698077896931806,0,0.00018698077896931806,0.00018698077896931806,0.00018698077896931806,39:0.0021170819914162198;48:0.001027037090953975;28:0.0014115379176513898;37:0.004682149536311381,39:68;48:68;28:68;37:68,0.00390625,0.00146484375,Yes
39,221.89561888968632,185.30635621153982,0.0087890625,1e-05,0.013671875,0.00390625,1940,0.00029432574824231236,40,0.00029432574824231236,0,0.00029432574824231236,0.00029432574824231236,0.00029432574824231236,38:0.0021170819914162198;29:0.004241690225382455;49:0.001348277457570407,38:68;29:68;49:68,0.0087890625,0.014404296875,Yes
40,94.94006558190776,115.67694107684198,0.009521484375,6.341283599365091e-05,0.0166015625,0.00244140625,1940,0.0003339026917296933,40,0.0003339026917296933,0,0.0003339026917296933,0.0003339026917296933,0.0003339026917296933,41:0.002567398745380478;50:0.001765259191477686;30:0.0020286228525134287,41:68;50:68;30:68,0.009521484375,0.009033203125,Yes
41,33.407850999878534,53.79038535756512,0.013427734375,3.03478546235655e-05,0.02001953125,0.0068359375,1940,0.0005667808552034066,40,0.0005667808552034066,0,0.0005667808552034066,0.0005667808552034066,0.0005667808552034066,40:0.002567398745380478;42:0.004003068911184737;51:0.004722021760150574;31:0.0024674973748216866,40:68;42:68;51:84;31:68,0.013427734375,0.00537109375,Yes
42,206.27859628985482,132.81825390431334,0.00830078125,1.069185899701113e-05,0.01171875,0.0048828125,1940,0.00017881458873280314,40,0.00017881458873280314,0,0.00017881458873280314,0.00017881458873280314,0.00017881458873280314,41:0.004003068911184737;43:0.0020263520660054324;52:0.0033579691841886805;32:0.0035134670650522337,41:68;43:68;52:68;32:68,0.00830078125,0.003662109375,Yes
43,177.65972842585208,193.30917101701095,0.003173828125,4.0141881037133095e-05,0.00537109375,0.0009765625,1940,0.00014015631625064685,40,0.00014015631625064685,0,0.00014015631625064685,0.00014015631625064685,0.00014015631625064685,42:0.0020263520660054324;44:0.0011884069149602494;33:0.0011410034203433728;53:0.001299491488491955,42:68;44:68;33:68;53:68,0.003173828125,0.00341796875,Yes
44,197.0076248364834,124.49467655098346,0.011474609375,2.0898352598449674e-05,0.01513671875,0.0078125,1940,0.00012699743623632598,40,0.00012699743623632598,0,0.00012699743623632598,0.00012699743623632598,0.00012699743623632598,45:0.002235126855519326;54:0.001355874828748993;43:0.0011884069149602494;34:0.002388816423030987,45:68;54:68;43:68;34:68,0.011474609375,0.004638671875,Yes
45,178.07489149144604,203.33740653002704,0.010009765625,3.137530121739492e-05,0.00732421875,0.0126953125,1940,0.00039837796617018026,40,0.00039837796617018026,0,0.00039837796617018026,0.00039837796617018026,0.00039837796617018026,44:0.002235126855519326;46:0.0019951458683619694;55:0.03906445317661447;35:0.0020274112722978577,44:68;46:68;55:68;35:68,0.010009765625,0.005859375,Yes
46,154.68815603630688,120.3804176123388,0.003173828125,3.8269105230041026e-05,0.0048828125,0.00146484375,1940,0.0001835677053998671,40,0.0001835677053998671,0,0.0001835677053998671,0.0001835677053998671,0.0001835677053998671,36:0.0026388545382761697;45:0.0019951458683619694;47:0.0009299246700412434;56:0.0013114051619829425,36:68;45:68;47:68;56:88,0.003173828125,0.003662109375,Yes
47,220.36144067553522,267.3443026220297,0.0078125,,0.01220703125,0.00341796875,1940,0.00010466959651581031,40,0.00010466959651581031,0,0.00010466959651581031,0.00010466959651581031,0.00010466959651581031,48:0.0010455995224258885;57:0.0011358740962135183;46:0.0009299246700412434;37:0.004764429804991033,48:68;57:68;46:68;37:68,0.0078125,0.080810546875,Yes
48,280.42126655237485,245.37718326645813,0.0068359375,1.4202181144275958e-05,0.009765625,0.00390625,1940,0.0001310861193716691,40,0.0001310861193716691,0,0.0001310861193716691,0.0001310861193716691,0.0001310861193716691,47:0.0010455995224258885;49:0.0012054157633052676;38:0.001027037090953975;58:0.0012168090977610624,47:68;49:68;38:68;58:68,0.0068359375,0.00830078125,Yes
49,286.76398526403113,295.95409461297083,0.003662109375,0.0003895742529944313,0.0048828125,0.00244140625,1940,0.00010246105981194535,40,0.00010246105981194535,0,0.00010246105981194535,0.00010246105981194535,0.00010246105981194535,48:0.0012054157633052676;59:0.0019197800560805112;39:0.001348277457570407,48:68;59:68;39:68,0.003662109375,0.006591796875,Yes
50,52.59617469137133,70.55991158419994,0.0029296875,1.0345060890315058e-05,0.0048828125,0.0009765625,1940,0.00016706902018277694,40,0.00016706902018277694,0,0.00016706902018277694,0.00016706902018277694,0.00016706902018277694,40:0.001765259191477686;51:0.0027267086726321665;60:0.0010784938003486622,40:68;51:68;60:68,0.0029296875,0.00244140625,Yes
51,39.49664429691718,65.42297554915415,0.010986328125,1e-05,0.01611328125,0.005859375,1940,0.0004926028779406067,40,0.0004926028779406067,0,0.0004926028779406067,0.0004926028779406067,0.0004926028779406067,41:0.004722021760150574;50:0.0027267086726321665;52:0.0019479470258998155;61:0.002222984975679687,41:84;50:68;52:68;61:68,0.010986328125,0.009033203125,Yes
52,124.37132954032184,143.947822343731,0.007080078125,0.00035421270763198796,0.005859375,0.00830078125,1940,0.00019787211522884486,40,0.00019787211522884486,0,0.00019787211522884486,0.00019787211522884486,0.00019787211522884486,42:0.0033579691841886805;51:0.0019479470258998155;53:0.0011258766083570293;62:0.08740909200794715,42:68;51:68;53:68;62:84,0.007080078125,0.002685546875,Yes
53,79.80971044018425,100.06013985013621,0.01513671875,1e-05,0.0224609375,0.0078125,1940,0.0003207931060701723,40,0.0003207931060701723,0,0.0003207931060701723,0.0003207931060701723,0.0003207931060701723,52:0.0011258766083570293;54:0.0014635570378147;63:0.0012402446663515587;43:0.001299491488491955,52:68;54:68;63:68;43:68,0.01513671875,0.00439453125,Yes
54,193.07793783732998,169.5307927660848,0.004150390625,1.0029159287159751e-05,0.00830078125,0.0,1940,0.00017531964236066155,40,0.00017531964236066155,0,0.00017531964236066155,0.00017531964236066155,0.00017531964236066155,44:0.001355874828748993;53:0.0014635570378147;55:0.026216352124753622;64:0.0014204633489632579,44:68;53:68;55:68;64:68,0.004150390625,0.0029296875,Yes
55,138.0049751948554,142.37641733828576,0.082763671875,0.00017679268485658916,0.1484375,0.01708984375,1940,0.001584651959570715,40,0.001584651959570715,0,0.001584651959570715,0.001584651959570715,0.001584651959570715,56:0.026868024067179308;45:0.03906445317661447;65:0.045927524394627356;54:0.026216352124753622,56:68;45:68;65:68;54:68,0.082763671875,0.060791015625,Yes
56,176.91695725456802,200.00524782404497,0.005615234375,5.3177782936712495e-05,0.01025390625,0.0009765625,1940,0.00015442343552523203,40,0.00015442343552523203,0,0.00015442343552523203,0.00015442343552523203,0.00015442343552523203,55:0.026868024067179308;46:0.0013114051619829425;57:0.001058187451014464;66:0.0018173509586232595,55:68;46:88;57:68;66:68,0.005615234375,0.006103515625,Yes
57,214.4048405927104,175.579363845658,0.005859375,1e-05,0.00830078125,0.00341796875,1940,0.0001199198482742938,40,0.0001199198482742938,0,0.0001199198482742938,0.0001199198482742938,0.0001199198482742938,47:0.0011358740962135183;56:0.001058187451014464;58:0.001058556407285166;67:0.001330994902079441,47:68;56:68;58:68;67:68,0.005859375,0.004150390625,Yes
58,205.75517641332664,256.6269740070345,0.00341796875,1.9857677852529227e-05,0.0068359375,0.0,1940,0.0002315969584011595,40,0.0002315969584011595,0,0.0002315969584011595,0.0002315969584011595,0.0002315969584011595,48:0.0012168090977610624;57:0.001058556407285166;59:0.0013973995315955667;68:0.001131042158481671,48:68;57:68;59:68;68:68,0.00341796875,0.002197265625,Yes
59,298.07577429144794,170.79136019995175,0.010986328125,0.000620069444107555,0.01611328125,0.005859375,1940,0.00014708064982832148,40,0.00014708064982832148,0,0.00014708064982832148,0.00014708064982832148,0.00014708064982832148,49:0.0019197800560805112;58:0.0013973995315955667;69:0.0016787661038987212,49:68;58:68;69:68,0.010986328125,0.006103515625,Yes
60,215.05930057146006,140.53930586098375,0.011474609375,4.191407234271733e-05,0.00732421875,0.015625,1940,0.0003491364688311202,40,0.0003491364688311202,0,0.0003491364688311202,0.0003491364688311202,0.0003491364688311202,61:0.001245333146301708;50:0.0010784938003486622;70:0.0009938788180584024,61:68;50:68;70:68,0.011474609375,0.0107421875,Yes
61,162.2245303924277,192.01694767965228,0.0048828125,1e-05,0.00830078125,0.00146484375,1940,0.00022664583119878483,40,0.00022664583119878483,0,0.00022664583119878483,0.00022664583119878483,0.00022664583119878483,51:0.002222984975679687;60:0.001245333146301708;62:0.08973605539948488;71:0.0029558735224386734,51:68;60:68;62:68;71:68,0.0048828125,0.016357421875,Yes
62,190.31583154206504,89.52520939201949,0.0380859375,,0.05029296875,0.02587890625,1940,0.0041903090581900115,40,0.0041903090581900115,0,0.0041903090581900115,0.0041903090581900115,0.0041903090581900115,72:0.11219548653272537;52:0.08740909200794715;61:0.08973605539948488;63:0.07956996956688991,72:84;52:84;61:68;63:84,0.0380859375,0.02001953125,Yes
63,178.560890669785,227.3137498022829,0.00634765625,1e-05,0.0048828125,0.0078125,1940,0.0001572730222250345,40,0.0001572730222250345,0,0.0001572730222250345,0.0001572730222250345,0.0001572730222250345,53:0.0012402446663515587;62:0.07956996956688991;64:0.0011984512861660246;73:0.0013787460331619317,53:68;62:84;64:68;73:68,0.00634765625,0.005859375,Yes
64,164.66701858446598,80.98248372281377,0.017822265625,1e-05,0.01611328125,0.01953125,1940,0.0003536787797451663,40,0.0003536787797451663,0,0.0003536787797451663,0.0003536787797451663,0.0003536787797451663,65:0.001737818682249398;54:0.0014204633489632579;63:0.0011984512861660246;74:0.0014486360683894361,65:68;54:68;63:68;74:68,0.017822265625,0.01220703125,Yes
65,111.64658343796569,145.4775825304803,0.0068359375,1e-05,0.0107421875,0.0029296875,1940,0.0001796678722098098,40,0.0001796678722098098,0,0.0001796678722098098,0.0001796678722098098,0.0001796678722098098,55:0.045927524394627356;64:0.001737818682249398;66:0.0026752223737871728;75:0.0012319949826122556,55:68;64:68;66:68;75:68,0.0068359375,0.005126953125,Yes
66,155.3120095198057,138.36178104505194,0.024658203125,1e-05,0.0478515625,0.00146484375,1940,0.000590415423657837,40,0.000590415423657837,0,0.000590415423657837,0.000590415423657837,0.000590415423657837,56:0.0018173509586232595;65:0.0026752223737871728;67:0.002652943245514433;76:0.0021217868271208307,56:68;65:68;67:68;76:68,0.024658203125,0.01220703125,Yes
67,107.86235199742006,134.84009795673623,0.005126953125,1.1443296987208974e-05,0.00634765625,0.00390625,1940,0.0001877069953991657,40,0.0001877069953991657,0,0.0001877069953991657,0.0001877069953991657,0.0001877069953991657,68:0.0022378888196044333;77:0.004229234855723213;57:0.001330994902079441;66:0.002652943245514433,68:68;77:68;57:68;66:68,0.005126953125,0.001953125,Yes
68,187.96513917038882,197.6488983933684,0.0048828125,1.9789041438862412e-05,0.009765625,0.0,1940,0.00017409936809995524,40,0.00017409936809995524,0,0.00017409936809995524,0.00017409936809995524,0.00017409936809995524,67:0.0022378888196044333;58:0.001131042158481671;69:0.001138747475461388;78:0.002222294102718181,67:68;58:68;69:68;78:108,0.0048828125,0.003662109375,Yes
69,164.63290846530734,263.63336491967374,0.003173828125,1e-05,0.0048828125,0.00146484375,1940,0.00017632060141714131,40,0.00017632060141714131,0,0.00017632060141714131,0.00017632060141714131,0.00017632060141714131,68:0.001138747475461388;59:0.0016787661038987212;79:0.0015348260492805688,68:68;59:68;79:68,0.003173828125,0.003173828125,Yes
70,205.13259775761975,180.79309375861988,0.002685546875,1.1379953930256016e-05,0.00341796875,0.001953125,1940,0.0001613820012661822,40,0.0001613820012661822,0,0.0001613820012661822,0.0001613820012661822,0.0001613820012661822,60:0.0009938788180584024;71:0.002399404463580307;80:0.0010893652629846984,60:68;71:68;80:68,0.002685546875,0.014892578125,Yes
71,219.17129772827028,144.01589247652694,0.0126953125,3.165515281690921e-05,0.01318359375,0.01220703125,1940,0.00035817791132824615,40,0.00035817791132824615,0,0.00035817791132824615,0.00035817791132824615,0.00035817791132824615,72:0.0016099397969590035;81:0.001355137385897709;61:0.0029558735224386734;70:0.002399404463580307,72:68;81:68;61:68;70:68,0.0126953125,0.02783203125,Yes
72,143.23275830559268,186.47493509277953,0.00341796875,5.5819146609219335e-05,0.00634765625,0.00048828125,1940,0.000163713248586084,40,0.000163713248586084,0,0.000163713248586084,0.000163713248586084,0.000163713248586084,73:0.0019075922794550004;62:0.11219548653272537;82:0.001634992927050244;71:0.0016099397969590035,73:68;62:84;82:68;71:68,0.00341796875,0.002197265625,Yes
73,168.25861362875685,87.1101310914002,0.02392578125,0.0007287319495347943,0.0244140625,0.0234375,1940,0.0001789729559525168,40,0.0001789729559525168,0,0.0001789729559525168,0.0001789729559525168,0.0001789729559525168,72:0.0019075922794550004;74:0.001597588785985371;83:0.0023963141617222294;63:0.0013787460331619317,72:68;74:68;83:68;63:68,0.02392578125,0.0078125,Yes
74,120.8131583102649,159.67404178053326,0.005615234375,1e-05,0.00732421875,0.00390625,1940,0.0003173707448911264,40,0.0003173707448911264,0,0.0003173707448911264,0.0003173707448911264,0.0003173707448911264,73:0.001597588785985371;75:0.0016777668567228843;84:0.001465354162870136;64:0.0014486360683894361,73:68;75:68;84:68;64:68,0.005615234375,0.005126953125,Yes
75,243.12984617742507,141.79057313700326,0.00634765625,1.922969533153795e-05,0.0087890625,0.00390625,1940,0.00017032124175664877,40,0.00017032124175664877,0,0.00017032124175664877,0.00017032124175664877,0.00017032124175664877,74:0.0016777668567228843;76:0.0008682545202851888;85:0.0010101449001503338;65:0.0012319949826122556,74:68;76:68;85:68;65:68,0.00634765625,0.003662109375,Yes
76,195.55464244513743,190.3404140724007,0.0029296875,2.3067724901853098e-05,0.00537109375,0.00048828125,1940,0.0002804464877744087,40,0.0002804464877744087,0,0.0002804464877744087,0.0002804464877744087,0.0002804464877744087,75:0.0008682545202851888;77:0.005876915614347333;66:0.0021217868271208307;86:0.0009547847440277146,75:68;77:68;66:68;86:68,0.0029296875,0.003173828125,Yes
