Qubit,T1 (us),T2 (us),Readout assignment error,Init error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,XSLOW error,CZ error,Gate length (ns),MEASURE error,MEASURE_2 error,Operational
23,64.71552560729208,100.2092684715866,0.0054931640625,2.5164758798189387e-05,0.009765625,0.001220703125,1940,0.00032955897651834826,40,0.00032955897651834826,0,0.00032955897651834826,0.00032955897651834826,0.00032955897651834826,22:0.00474170545953459;13:0.0023286789775549266;24:0.0027101726496186196;33:0.0018303062513048973,22:68;13:68;24:68;33:68,0.0054931640625,0.004150390625,Yes
24,157.29261627461187,150.9881686517678,0.02587890625,,0.037841796875,0.013916015625,1940,0.0011435510537060928,40,0.0011435510537060928,0,0.0011435510537060928,0.0011435510537060928,0.0011435510537060928,14:0.0049326267278634595;23:0.0027101726496186196;25:0.004499660632791586;34:0.0020698113306659993,14:68;23:68;25:68;34:68,0.02587890625,0.051025390625,Yes
25,168.92425168459653,154.91607343140424,0.005615234375,2.023714471342478e-05,0.01025390625,0.0009765625,1940,0.00017820585973399837,40,0.00017820585973399837,0,0.00017820585973399837,0.00017820585973399837,0.00017820585973399837,15:0.0013121155274770369;24:0.004499660632791586;26:0.0010035605592417507;35:0.0009881949531224399,15:68;24:68;26:68;35:68,0.005615234375,0.003173828125,Yes
26,206.186357056205,164.79777072792797,0.004150390625,4.739382305659111e-05,0.0068359375,0.00146484375,1940,0.00020527723631921012,40,0.00020527723631921012,0,0.00020527723631921012,0.00020527723631921012,0.00020527723631921012,16:0.0112528104718371;25:0.0010035605592417507;27:0.003512737669271876;36:0.0016935490967700528,16:68;25:68;27:68;36:68,0.004150390625,0.008056640625,Yes
27,205.41219234491678,221.21243269197174,0.00732421875,2.0614834512666858e-05,0.009765625,0.0048828125,1940,0.0003033182091946686,40,0.0003033182091946686,0,0.0003033182091946686,0.0003033182091946686,0.0003033182091946686,26:0.003512737669271876;28:0.0017792626024688007;17:1;37:0.005343148796359831,26:68;28:68;17:84;37:68,0.00732421875,0.00732421875,Yes
28,164.6256962858993,170.16588982002355,0.0076904296875,2.5552984795201802e-05,0.013427734375,0.001953125,1940,0.00017811048277738617,40,0.00017811048277738617,0,0.00017811048277738617,0.00017811048277738617,0.00017811048277738617,18:0.0020833571794152683;27:0.0017792626024688007;29:0.0036371610815855993;38:0.001299371503525909,18:68;27:68;29:68;38:68,0.0076904296875,0.012939453125,Yes
29,57.66405913825082,96.04457965068468,0.009765625,1.001705230017168e-05,0.012451171875,0.007080078125,1940,0.0009459587892002746,40,0.0009459587892002746,0,0.0009459587892002746,0.0009459587892002746,0.0009459587892002746,19:0.0030075931900746256;28:0.0036371610815855993;39:0.00273825076200368,19:68;28:68;39:68,0.009765625,0.06396484375,Yes
30,131.63509038011523,236.15262966371105,0.004150390625,2.7685915371233165e-05,0.00732421875,0.0009765625,1940,0.0002270680883777871,40,0.0002270680883777871,0,0.0002270680883777871,0.0002270680883777871,0.0002270680883777871,20:0.0017436005010990074;31:0.0013563886472574005;40:0.00227658210524756,20:68;31:68;40:68,0.004150390625,0.004150390625,Yes
31,223.2474554051216,152.70002389440583,0.0078125,4.9343517754186345e-05,0.011474609375,0.004150390625,1940,0.00016639529368032822,40,0.00016639529368032822,0,0.00016639529368032822,0.00016639529368032822,0.00016639529368032822,30:0.0013563886472574005;32:0.0159505482336936;21:0.0013234717499083781;41:0.0021675980021974017,30:68;32:208;21:68;41:68,0.0078125,0.009521484375,Yes
32,97.1550952770646,135.0898868530526,0.0068359375,8.745651027837687e-05,0.008056640625,0.005615234375,1940,0.0003469124964635826,40,0.0003469124964635826,0,0.0003469124964635826,0.0003469124964635826,0.0003469124964635826,22:0.0013007455498183218;31:0.0159505482336936;33:0.0011842493028957901;42:0.0026746473542471894,22:68;31:208;33:68;42:68,0.0068359375,0.00244140625,Yes
33,299.10510129085304,115.96915684671539,0.00439453125,1e-05,0.003173828125,0.005615234375,1940,0.0001520378814231914,40,0.0001520378814231914,0,0.0001520378814231914,0.0001520378814231914,0.0001520378814231914,23:0.0018303062513048973;32:0.0011842493028957901;34:0.0016360752497533715;43:0.0012156869458439246,23:68;32:68;34:68;43:68,0.00439453125,0.0126953125,Yes
34,95.04634807158162,126.33997559312596,0.0086669921875,7.682444898500156e-05,0.013916015625,0.00341796875,1940,0.00040449008082686015,40,0.00040449008082686015,0,0.00040449008082686015,0.00040449008082686015,0.00040449008082686015,24:0.0020698113306659993;33:0.0016360752497533715;35:0.001432640799872903;44:0.001790879227597797,24:68;33:68;35:68;44:68,0.0086669921875,0.00439453125,Yes
35,258.69936319678357,207.56796084947763,0.007568359375,1.431529376400277e-05,0.01123046875,0.00390625,1940,0.00021683940474389587,40,0.00021683940474389587,0,0.00021683940474389587,0.00021683940474389587,0.00021683940474389587,25:0.0009881949531224399;36:0.0022930292718078282;45:0.0012423427058041447;34:0.001432640799872903,25:68;36:68;45:68;34:68,0.007568359375,0.0048828125,Yes
36,140.5776775298533,168.65110293431076,0.00341796875,1.2952155118886239e-05,0.0068359375,0.0,1940,0.00019903287142587764,40,0.00019903287142587764,0,0.00019903287142587764,0.00019903287142587764,0.00019903287142587764,46:0.002748740282802725;26:0.0016935490967700528;35:0.0022930292718078282;37:0.0046100041929006685,46:68;26:68;35:68;37:68,0.00341796875,0.003662109375,Yes
37,23.052329863656265,14.654419665743044,0.0234375,1e-05,0.0361328125,0.0107421875,1940,0.008243960832717376,40,0.008243960832717376,0,0.008243960832717376,0.008243960832717376,0.008243960832717376,27:0.005343148796359831;36:0.0046100041929006685;38:0.004406296517991931;47:0.004804564734208594,27:68;36:68;38:68;47:68,0.0234375,0.012939453125,Yes
38,214.35277812130354,265.552106312251,0.0047607421875,5.673342808612704e-05,0.00927734375,0.000244140625,1940,0.0002803817035447503,40,0.0002803817035447503,0,0.0002803817035447503,0.0002803817035447503,0.0002803817035447503,39:0.0016228415323626955;48:0.0015255671108338753;28:0.001299371503525909;37:0.004406296517991931,39:68;48:68;28:68;37:68,0.0047607421875,0.002685546875,Yes
39,213.5903839427597,172.24026715133178,0.006591796875,1e-05,0.0087890625,0.001953125,1940,0.0002574149094706127,40,0.0002574149094706127,0,0.0002574149094706127,0.0002574149094706127,0.0002574149094706127,38:0.0016228415323626955;29:0.00273825076200368;49:0.0014265307788000614,38:68;29:68;49:68,0.006591796875,0.013427734375,Yes
40,119.07180326897209,62.22539546421824,0.0106201171875,2.6239733511942494e-05,0.01806640625,0.003173828125,1940,0.00034322610974622407,40,0.00034322610974622407,0,0.00034322610974622407,0.00034322610974622407,0.00034322610974622407,41:0.0036270143730696147;50:0.002831018928970336;30:0.00227658210524756,41:68;50:68;30:68,0.0106201171875,0.009033203125,Yes
41,32.42600880941871,58.306601745374515,0.0185546875,3.03478546235655e-05,0.02685546875,0.01025390625,1940,0.0005105135254063844,40,0.0005105135254063844,0,0.0005105135254063844,0.0005105135254063844,0.0005105135254063844,40:0.0036270143730696147;42:0.002689785095056796;51:0.004689263425977558;31:0.0021675980021974017,40:68;42:68;51:84;31:68,0.0185546875,0.005615234375,Yes
42,213.30163843500816,139.7245928409486,0.009033203125,1.069185899701113e-05,0.0146484375,0.00341796875,1940,0.0002694172014344147,40,0.0002694172014344147,0,0.0002694172014344147,0.0002694172014344147,0.0002694172014344147,41:0.002689785095056796;43:0.0022483971118207324;52:0.003570046364165247;32:0.0026746473542471894,41:68;43:68;52:68;32:68,0.009033203125,0.00634765625,Yes
43,147.87730668022678,169.07028947322834,0.00244140625,1e-05,0.004150390625,0.000732421875,1940,0.00012097644394181627,40,0.00012097644394181627,0,0.00012097644394181627,0.00012097644394181627,0.00012097644394181627,42:0.0022483971118207324;44:0.0015510699803441552;33:0.0012156869458439246;53:0.0012918689890159263,42:68;44:68;33:68;53:68,0.00244140625,0.001953125,Yes
44,218.13322218052835,125.52689646655604,0.0126953125,2.0898352598449674e-05,0.013427734375,0.011962890625,1940,0.00018169492245055711,40,0.00018169492245055711,0,0.00018169492245055711,0.00018169492245055711,0.00018169492245055711,45:0.0015523948033900892;54:0.0013720583642905793;43:0.0015510699803441552;34:0.001790879227597797,45:68;54:68;43:68;34:68,0.0126953125,0.005615234375,Yes
