"Qubit","T1 (us)","T2 (us)","Readout assignment error","Init error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","XSLOW error","CZ error","Gate length (ns)","MEASURE error","MEASURE_2 error","Operational"
"39","226.64760396110574","176.25520504152792","0.010498046875","0.00002550919355448882","0.0185546875","0.00244140625","1940","0.0001315526455097207","40","0.0001315526455097207","0","0.0001315526455097207","0.0001315526455097207","0.0001315526455097207","38:0.0014495865517054896;29:0.0012517757068574997;49:0.005599545995938204","38:68;29:68;49:68","0.010498046875","0.01953125","Yes"
"40","102.79701837959931","110.578545988023","0.01025390625","0.000075105608533075","0.01611328125","0.00439453125","1940","0.0002500677451734248","40","0.0002500677451734248","0","0.0002500677451734248","0.0002500677451734248","0.0002500677451734248","41:0.0035916059995852734;50:0.001717397853558289;30:0.0021644110540591788","41:68;50:68;30:68","0.01025390625","0.00830078125","Yes"
"41","33.45020941871298","64.38481909957744","0.01708984375","0.0000303478546235655","0.0205078125","0.013671875","1940","0.0005442851968835293","40","0.0005442851968835293","0","0.0005442851968835293","0.0005442851968835293","0.0005442851968835293","40:0.0035916059995852734;42:0.005167694446153476;51:0.005227356056482835;31:0.003238587847699398","40:68;42:68;51:84;31:68","0.01708984375","0.005859375","Yes"
"42","190.74271760302756","108.21841097047654","0.011474609375","0.00001069185899701113","0.01708984375","0.005859375","1940","0.00025432560203243385","40","0.00025432560203243385","0","0.00025432560203243385","0.00025432560203243385","0.00025432560203243385","41:0.005167694446153476;43:0.003110982240726645;52:0.0030850720195239045;32:0.003694499842575416","41:68;43:68;52:68;32:68","0.011474609375","0.007568359375","Yes"
"43","183.02640280172415","150.4988907275363","0.0029296875","0.00001922922860745322","0.005859375","0","1940","0.0002088890475511744","40","0.0002088890475511744","0","0.0002088890475511744","0.0002088890475511744","0.0002088890475511744","42:0.003110982240726645;44:0.0014523998129107318;33:0.0015911620042357577;53:0.0014732383955446127","42:68;44:68;33:68;53:68","0.0029296875","0.003662109375","Yes"
"44","187.22378431662625","103.67333837784477","0.027099609375","0.000020898352598449674","0.044921875","0.00927734375","1940","0.00015098269163331125","40","0.00015098269163331125","0","0.00015098269163331125","0.00015098269163331125","0.00015098269163331125","45:0.0019452560739689484;54:0.0014424172993945938;43:0.0014523998129107318;34:0.0019273715090356858","45:68;54:68;43:68;34:68","0.027099609375","0.01611328125","Yes"
"45","123.82741833329014","142.98747333750745","0.013671875","0.00003137530121739492","0.0205078125","0.0068359375","1940","0.00032948198899965844","40","0.00032948198899965844","0","0.00032948198899965844","0.00032948198899965844","0.00032948198899965844","44:0.0019452560739689484;46:0.0015282361512104214;55:0.0488324355589137;35:0.001497695963387169","44:68;46:68;55:68;35:68","0.013671875","0.009521484375","Yes"
"46","201.83920511578725","119.93804150377592","0.00830078125","0.00001014832836886413","0.0166015625","0","1940","0.0002187805973952334","40","0.0002187805973952334","0","0.0002187805973952334","0.0002187805973952334","0.0002187805973952334","36:0.0026101479583366116;45:0.0015282361512104214;47:0.0008769285447290665;56:0.0011068867621783218","36:68;45:68;47:68;56:88","0.00830078125","0.01708984375","Yes"
"47","182.4697346195482","204.7059169445865","0.01025390625","","0.01513671875","0.00537109375","1940","0.00012140026275835602","40","0.00012140026275835602","0","0.00012140026275835602","0.00012140026275835602","0.00012140026275835602","48:0.0010817534749542335;57:0.0014766212652226607;46:0.0008769285447290665;37:0.0028114240140690028","48:68;57:68;46:68;37:68","0.01025390625","0.087646484375","Yes"
"48","268.3584733844769","239.09948356046954","0.00732421875","0.000014202181144275958","0.013671875","0.0009765625","1940","0.00011490277316151722","40","0.00011490277316151722","0","0.00011490277316151722","0.00011490277316151722","0.00011490277316151722","47:0.0010817534749542335;49:0.005947819158013096;38:0.0011206879531558689;58:0.0010624728645660664","47:68;49:68;38:68;58:68","0.00732421875","0.009521484375","Yes"
