Qubit,T1 (us),T2 (us),Readout assignment error,Init error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,XSLOW error,CZ error,Gate length (ns),MEASURE error,MEASURE_2 error,Operational
10,117.74279298887403,143.96831144148,0.007568359375,1e-05,0.01025390625,0.0048828125,1940,0.00018030991660402515,40,0.00018030991660402515,0,0.00018030991660402515,0.00018030991660402515,0.00018030991660402515,20:0.0038133992427333563;11:0.002135870464445605;0:0.003408644997539706,20:68;11:68;0:68,0.007568359375,0.002685546875,Yes
11,93.15150577408089,68.73748899805398,0.0093994140625,0.00013335933871589257,0.01513671875,0.003662109375,1940,0.0011533313787528577,40,0.0011533313787528577,0,0.0011533313787528577,0.0011533313787528577,0.0011533313787528577,1:0.003189473024357542;10:0.002135870464445605;12:0.002706888421876691;21:0.0018734619304308364,1:68;10:68;12:68;21:68,0.0093994140625,0.01025390625,Yes
12,79.60640686611123,87.54011723645601,0.0025634765625,2.471235189483713e-05,0.003662109375,0.00146484375,1940,0.0002800094463068286,40,0.0002800094463068286,0,0.0002800094463068286,0.0002800094463068286,0.0002800094463068286,13:0.0021318102637365444;22:0.0015792011306738352;2:0.0016398439193048842;11:0.002706888421876691,13:68;22:68;2:68;11:68,0.0025634765625,0.00390625,Yes
13,119.2861838760975,67.0419394803881,0.020751953125,3.297707347555678e-05,0.024658203125,0.016845703125,1940,0.00040358088562910776,40,0.00040358088562910776,0,0.00040358088562910776,0.00040358088562910776,0.00040358088562910776,3:0.0025600149923259985;12:0.0021318102637365444;14:0.0023505750143652804;23:0.002225510249822149,3:108;12:68;14:68;23:68,0.020751953125,0.007080078125,Yes
14,174.9326272288895,130.73321593523644,0.0048828125,3.208451288020829e-05,0.006591796875,0.003173828125,1940,0.00023981972637619395,40,0.00023981972637619395,0,0.00023981972637619395,0.00023981972637619395,0.00023981972637619395,15:0.001975469172335431;24:0.006105643959545881;13:0.0023505750143652804;4:0.0013553222503073226,15:68;24:68;13:68;4:68,0.0048828125,0.001953125,Yes
15,173.3618005149823,136.20787242263054,0.01025390625,4.0765658204078996e-05,0.017822265625,0.002685546875,1940,0.0002980515659183524,40,0.0002980515659183524,0,0.0002980515659183524,0.0002980515659183524,0.0002980515659183524,14:0.001975469172335431;16:0.006496648835293134;25:0.0016179679775594757;5:0.0015629677186980162,14:68;16:68;25:68;5:84,0.01025390625,0.00830078125,Yes
16,156.52451534196118,139.00170309045146,0.0107421875,4.997376385538112e-05,0.0126953125,0.0087890625,1940,0.000228504013976176,40,0.000228504013976176,0,0.000228504013976176,0.000228504013976176,0.000228504013976176,15:0.006496648835293134;17:1;26:0.011460298031613109;6:0.001855656465017591,15:68;17:84;26:68;6:68,0.0107421875,0.001953125,Yes
17,,,0.5008544921875,,0.5390625,0.462646484375,1940,1.0,40,1.0,0,1.0,1.0,1.0,7:1;16:1;18:1;27:1,7:84;16:84;18:84;27:84,0.5008544921875,0.490478515625,Yes
18,78.13355794899158,90.41177420184972,0.011962890625,4.9997517936855747e-05,0.01708984375,0.0068359375,1940,0.0005512761104395341,40,0.0005512761104395341,0,0.0005512761104395341,0.0005512761104395341,0.0005512761104395341,8:0.0031515598223649244;19:0.0021271127101717413;28:0.002523322723449989;17:1,8:84;19:68;28:68;17:84,0.011962890625,0.0029296875,Yes
19,244.2067215717437,139.66257512691914,0.0128173828125,7.635555498827902e-05,0.019775390625,0.005859375,1940,0.00015340800124718368,40,0.00015340800124718368,0,0.00015340800124718368,0.00015340800124718368,0.00015340800124718368,18:0.0021271127101717413;9:0.001214488625045751;29:0.004097234748493689,18:68;9:68;29:68,0.0128173828125,0.0048828125,Yes
20,212.06463200378371,145.13729712342422,0.0064697265625,0.00016950997595081483,0.008544921875,0.00439453125,1940,0.00021012973323081342,40,0.00021012973323081342,0,0.00021012973323081342,0.00021012973323081342,0.00021012973323081342,10:0.0038133992427333563;21:0.0021552021809147226;30:0.0016152079487677107,10:68;21:68;30:68,0.0064697265625,0.0048828125,Yes
21,193.31403923964476,218.41025235356352,0.0028076171875,1.0052854473193137e-05,0.00390625,0.001708984375,1940,0.00015076306833596698,40,0.00015076306833596698,0,0.00015076306833596698,0.00015076306833596698,0.00015076306833596698,20:0.0021552021809147226;22:0.0008071550668487526;31:0.0014047520549702874;11:0.0018734619304308364,20:68;22:68;31:68;11:68,0.0028076171875,0.001708984375,Yes
22,289.98539135025004,168.29982244840883,0.0106201171875,0.00010471135330889637,0.013671875,0.0078125,1940,0.00021758694158066663,40,0.00021758694158066663,0,0.00021758694158066663,0.00021758694158066663,0.00021758694158066663,23:0.004212325837739339;12:0.0015792011306738352;32:0.0012074292275721654;21:0.0008071550668487526,23:68;12:68;32:68;21:68,0.0106201171875,0.004638671875,Yes
23,61.40076019890748,93.62009924023802,0.006591796875,4.213245483697927e-05,0.0126953125,0.00048828125,1940,0.00035035022022167014,40,0.00035035022022167014,0,0.00035035022022167014,0.00035035022022167014,0.00035035022022167014,22:0.004212325837739339;13:0.002225510249822149;24:0.00251874469036778;33:0.001889604641032161,22:68;13:68;24:68;33:68,0.006591796875,0.005126953125,Yes
24,145.14268412592997,154.5409240258773,0.0206298828125,,0.03515625,0.006103515625,1940,0.001240631145492523,40,0.001240631145492523,0,0.001240631145492523,0.001240631145492523,0.001240631145492523,14:0.006105643959545881;23:0.00251874469036778;25:0.004774365071281955;34:0.0028298646756081125,14:68;23:68;25:68;34:68,0.0206298828125,0.0498046875,Yes
25,157.18189916935916,164.23285679394402,0.0040283203125,3.0502934510446644e-05,0.005859375,0.002197265625,1940,0.00021344532415393342,40,0.00021344532415393342,0,0.00021344532415393342,0.00021344532415393342,0.00021344532415393342,15:0.0016179679775594757;24:0.004774365071281955;26:0.0011668417008138254;35:0.0011300049435353232,15:68;24:68;26:68;35:68,0.0040283203125,0.005615234375,Yes
26,191.29877600494797,169.15797375749315,0.0052490234375,1e-05,0.00537109375,0.005126953125,1940,0.00020254713447833637,40,0.00020254713447833637,0,0.00020254713447833637,0.00020254713447833637,0.00020254713447833637,16:0.011460298031613109;25:0.0011668417008138254;27:0.002902580632495211;36:0.0016792769235632887,16:68;25:68;27:68;36:68,0.0052490234375,0.003173828125,Yes
27,218.78242114409701,193.2359152593466,0.00634765625,2.0614834512666858e-05,0.008544921875,0.004150390625,1940,0.0001961247520125476,40,0.0001961247520125476,0,0.0001961247520125476,0.0001961247520125476,0.0001961247520125476,26:0.002902580632495211;28:0.0019638051175165927;17:1;37:0.005808194071212497,26:68;28:68;17:84;37:68,0.00634765625,0.007568359375,Yes
28,165.34745236071015,172.65791132936758,0.0089111328125,1.2905870011273508e-05,0.016357421875,0.00146484375,1940,0.00019611926933275583,40,0.00019611926933275583,0,0.00019611926933275583,0.00019611926933275583,0.00019611926933275583,18:0.002523322723449989;27:0.0019638051175165927;29:0.002568653220508005;38:0.0014115379176513898,18:68;27:68;29:68;38:68,0.0089111328125,0.012451171875,Yes
29,57.66405913825082,96.04457965068468,0.06103515625,1.001705230017168e-05,0.076904296875,0.045166015625,1940,0.0188827153626959,40,0.0188827153626959,0,0.0188827153626959,0.0188827153626959,0.0188827153626959,19:0.004097234748493689;28:0.002568653220508005;39:0.004241690225382455,19:68;28:68;39:68,0.06103515625,0.124267578125,Yes
30,130.4721262109552,208.87671517720764,0.0040283203125,1e-05,0.006103515625,0.001953125,1940,0.00019075669573139447,40,0.00019075669573139447,0,0.00019075669573139447,0.00019075669573139447,0.00019075669573139447,20:0.0016152079487677107;31:0.0015039278242226228;40:0.0020286228525134287,20:68;31:68;40:68,0.0040283203125,0.004150390625,Yes
31,216.49206200560877,156.42252131556748,0.0064697265625,0.00011090452196733525,0.010498046875,0.00244140625,1940,0.00013916429227654332,40,0.00013916429227654332,0,0.00013916429227654332,0.00013916429227654332,0.00013916429227654332,30:0.0015039278242226228;32:0.008150176803637083;21:0.0014047520549702874;41:0.0024674973748216866,30:68;32:208;21:68;41:68,0.0064697265625,0.007080078125,Yes
32,151.08646459732773,173.60313924064442,0.0059814453125,6.78179275655867e-05,0.010986328125,0.0009765625,1940,0.0003547758694678369,40,0.0003547758694678369,0,0.0003547758694678369,0.0003547758694678369,0.0003547758694678369,22:0.0012074292275721654;31:0.008150176803637083;33:0.001233407890093935;42:0.0035134670650522337,22:68;31:208;33:68;42:68,0.0059814453125,0.00439453125,Yes
33,255.21983628280728,114.38551017928211,0.006103515625,7.668873602559856e-05,0.010986328125,0.001220703125,1940,0.00022273830128758892,40,0.00022273830128758892,0,0.00022273830128758892,0.00022273830128758892,0.00022273830128758892,23:0.001889604641032161;32:0.001233407890093935;34:0.0016542240852995271;43:0.0011410034203433728,23:68;32:68;34:68;43:68,0.006103515625,0.00439453125,Yes
34,124.43004465691675,155.04653728652028,0.00537109375,5.503648617382641e-05,0.0078125,0.0029296875,1940,0.0003231612902313252,40,0.0003231612902313252,0,0.0003231612902313252,0.0003231612902313252,0.0003231612902313252,24:0.0028298646756081125;33:0.0016542240852995271;35:0.0023242165201309284;44:0.002388816423030987,24:68;33:68;35:68;44:68,0.00537109375,0.00830078125,Yes
35,244.45520556537247,212.13647898628824,0.00634765625,1.0814261040003012e-05,0.010009765625,0.002685546875,1940,0.00017911202503055818,40,0.00017911202503055818,0,0.00017911202503055818,0.00017911202503055818,0.00017911202503055818,25:0.0011300049435353232;36:0.0019244505800189438;45:0.0020274112722978577;34:0.0023242165201309284,25:68;36:68;45:68;34:68,0.00634765625,0.005615234375,Yes
36,185.96065939800312,210.15281765417447,0.0040283203125,1.1051268376201023e-05,0.007568359375,0.00048828125,1940,0.00017274176755855742,40,0.00017274176755855742,0,0.00017274176755855742,0.00017274176755855742,0.00017274176755855742,46:0.0026388545382761697;26:0.0016792769235632887;35:0.0019244505800189438;37:0.004578593768135575,46:68;26:68;35:68;37:68,0.0040283203125,0.00634765625,Yes
37,24.414885758725617,43.28013387759883,0.020751953125,1e-05,0.033203125,0.00830078125,1940,0.0008969680574944711,40,0.0008969680574944711,0,0.0008969680574944711,0.0008969680574944711,0.0008969680574944711,27:0.005808194071212497;36:0.004578593768135575;38:0.004682149536311381;47:0.004764429804991033,27:68;36:68;38:68;47:68,0.020751953125,0.013671875,Yes
38,210.7518480675073,247.88851903525259,0.0050048828125,8.902862275173252e-05,0.00927734375,0.000732421875,1940,0.000273011043731106,40,0.000273011043731106,0,0.000273011043731106,0.000273011043731106,0.000273011043731106,39:0.0021170819914162198;48:0.001027037090953975;28:0.0014115379176513898;37:0.004682149536311381,39:68;48:68;28:68;37:68,0.0050048828125,0.00146484375,Yes
39,200.79664214367656,159.36798912966526,0.0068359375,1e-05,0.0068359375,0.003662109375,1940,0.0002726848782384526,40,0.0002726848782384526,0,0.0002726848782384526,0.0002726848782384526,0.0002726848782384526,38:0.0021170819914162198;29:0.004241690225382455;49:0.001348277457570407,38:68;29:68;49:68,0.0068359375,0.013427734375,Yes
40,96.42472599898102,115.25325688572707,0.01171875,0.00012693432242168027,0.0185546875,0.0048828125,1940,0.000350834786537625,40,0.000350834786537625,0,0.000350834786537625,0.000350834786537625,0.000350834786537625,41:0.002567398745380478;50:0.001765259191477686;30:0.0020286228525134287,41:68;50:68;30:68,0.01171875,0.008544921875,Yes
41,32.30682110191319,54.00236381217884,0.0169677734375,3.03478546235655e-05,0.027587890625,0.00634765625,1940,0.0005234727168790766,40,0.0005234727168790766,0,0.0005234727168790766,0.0005234727168790766,0.0005234727168790766,40:0.002567398745380478;42:0.004003068911184737;51:0.004722021760150574;31:0.0024674973748216866,40:68;42:68;51:84;31:68,0.0169677734375,0.00537109375,Yes
42,192.4381283484622,121.97770230614735,0.0101318359375,1.069185899701113e-05,0.01611328125,0.004150390625,1940,0.0008770297997772664,40,0.0008770297997772664,0,0.0008770297997772664,0.0008770297997772664,0.0008770297997772664,41:0.004003068911184737;43:0.0020263520660054324;52:0.0033579691841886805;32:0.0035134670650522337,41:68;43:68;52:68;32:68,0.0101318359375,0.007080078125,Yes
43,164.14629023423905,186.61233828235083,0.0035400390625,1e-05,0.00634765625,0.000732421875,1940,0.00014521039807113357,40,0.00014521039807113357,0,0.00014521039807113357,0.00014521039807113357,0.00014521039807113357,42:0.0020263520660054324;44:0.0011884069149602494;33:0.0011410034203433728;53:0.001299491488491955,42:68;44:68;33:68;53:68,0.0035400390625,0.002197265625,Yes
44,190.2552925498094,119.86292208066304,0.01123046875,2.0898352598449674e-05,0.01171875,0.0107421875,1940,0.0002062471287639076,40,0.0002062471287639076,0,0.0002062471287639076,0.0002062471287639076,0.0002062471287639076,45:0.002235126855519326;54:0.001355874828748993;43:0.0011884069149602494;34:0.002388816423030987,45:68;54:68;43:68;34:68,0.01123046875,0.004150390625,Yes
45,175.92139394367044,206.8739908474862,0.0140380859375,3.137530121739492e-05,0.017578125,0.010498046875,1940,0.00023456603819686813,40,0.00023456603819686813,0,0.00023456603819686813,0.00023456603819686813,0.00023456603819686813,44:0.002235126855519326;46:0.0019951458683619694;55:0.03906445317661447;35:0.0020274112722978577,44:68;46:68;55:68;35:68,0.0140380859375,0.002197265625,Yes
46,183.305400836309,144.24768232475404,0.0045166015625,0.00012509248263762676,0.0087890625,0.000244140625,1940,0.00019952785732254243,40,0.00019952785732254243,0,0.00019952785732254243,0.00019952785732254243,0.00019952785732254243,36:0.0026388545382761697;45:0.0019951458683619694;47:0.0009299246700412434;56:0.0013114051619829425,36:68;45:68;47:68;56:88,0.0045166015625,0.00634765625,Yes
47,220.8164410682557,284.585757632166,0.009765625,,0.012939453125,0.006591796875,1940,0.00013371143236085633,40,0.00013371143236085633,0,0.00013371143236085633,0.00013371143236085633,0.00013371143236085633,48:0.0010455995224258885;57:0.0011358740962135183;46:0.0009299246700412434;37:0.004764429804991033,48:68;57:68;46:68;37:68,0.009765625,0.094482421875,Yes
48,245.83950704320432,261.2526431878829,0.007080078125,1.4202181144275958e-05,0.01123046875,0.0029296875,1940,0.00018159484321442164,40,0.00018159484321442164,0,0.00018159484321442164,0.00018159484321442164,0.00018159484321442164,47:0.0010455995224258885;49:0.0012054157633052676;38:0.001027037090953975;58:0.0012168090977610624,47:68;49:68;38:68;58:68,0.007080078125,0.00732421875,Yes
49,276.6482123670488,355.79396238896027,0.0030517578125,2.0645680645455115e-05,0.005859375,0.000244140625,1940,0.00026353584234508297,40,0.00026353584234508297,0,0.00026353584234508297,0.00026353584234508297,0.00026353584234508297,48:0.0012054157633052676;59:0.0019197800560805112;39:0.001348277457570407,48:68;59:68;39:68,0.0030517578125,0.005615234375,Yes
50,198.22269744295002,248.37990910773638,0.00244140625,1.0345060890315058e-05,0.004150390625,0.000732421875,1940,0.00023302491144901294,40,0.00023302491144901294,0,0.00023302491144901294,0.00023302491144901294,0.00023302491144901294,40:0.001765259191477686;51:0.0027267086726321665;60:0.0010784938003486622,40:68;51:68;60:68,0.00244140625,0.002685546875,Yes
51,40.80862076875737,63.29461320939383,0.009765625,2.421844459563151e-05,0.012939453125,0.006591796875,1940,0.0004382066278653837,40,0.0004382066278653837,0,0.0004382066278653837,0.0004382066278653837,0.0004382066278653837,41:0.004722021760150574;50:0.0027267086726321665;52:0.0019479470258998155;61:0.002222984975679687,41:84;50:68;52:68;61:68,0.009765625,0.008056640625,Yes
52,135.25118985118786,157.92409953170105,0.0074462890625,0.00035421270763198796,0.005615234375,0.00927734375,1940,0.00018128505955630352,40,0.00018128505955630352,0,0.00018128505955630352,0.00018128505955630352,0.00018128505955630352,42:0.0033579691841886805;51:0.0019479470258998155;53:0.0011258766083570293;62:0.08740909200794715,42:68;51:68;53:68;62:84,0.0074462890625,0.00341796875,Yes
53,85.11057409729423,103.10209295162089,0.013916015625,1e-05,0.01904296875,0.0087890625,1940,0.0002549748857749506,40,0.0002549748857749506,0,0.0002549748857749506,0.0002549748857749506,0.0002549748857749506,52:0.0011258766083570293;54:0.0014635570378147;63:0.0012402446663515587;43:0.001299491488491955,52:68;54:68;63:68;43:68,0.013916015625,0.003173828125,Yes
54,163.5133417991566,142.1888906897959,0.0030517578125,1e-05,0.00439453125,0.001708984375,1940,0.00024999804205957514,40,0.00024999804205957514,0,0.00024999804205957514,0.00024999804205957514,0.00024999804205957514,44:0.001355874828748993;53:0.0014635570378147;55:0.026216352124753622;64:0.0014204633489632579,44:68;53:68;55:68;64:68,0.0030517578125,0.002685546875,Yes
55,122.03335829167897,133.10712918712753,0.0697021484375,0.00017679268485658916,0.109130859375,0.0302734375,1940,0.001350994324125718,40,0.001350994324125718,0,0.001350994324125718,0.001350994324125718,0.001350994324125718,56:0.026868024067179308;45:0.03906445317661447;65:0.045927524394627356;54:0.026216352124753622,56:68;45:68;65:68;54:68,0.0697021484375,0.057861328125,Yes
56,164.07428353517972,185.498754810865,0.0029296875,4.4086082045044266e-05,0.0068359375,0.000732421875,1940,0.0001810344884223088,40,0.0001810344884223088,0,0.0001810344884223088,0.0001810344884223088,0.0001810344884223088,55:0.026868024067179308;46:0.0013114051619829425;57:0.001058187451014464;66:0.0018173509586232595,55:68;46:88;57:68;66:68,0.0029296875,0.009521484375,Yes
57,250.3563367399542,172.56611243667098,0.004638671875,4.834555055013345e-05,0.0078125,0.00146484375,1940,9.83125460000083e-05,40,9.83125460000083e-05,0,9.83125460000083e-05,9.83125460000083e-05,9.83125460000083e-05,47:0.0011358740962135183;56:0.001058187451014464;58:0.001058556407285166;67:0.001330994902079441,47:68;56:68;58:68;67:68,0.004638671875,0.006103515625,Yes
58,202.65744762511179,284.83198835186636,0.00244140625,3.179444761848582e-05,0.00439453125,0.00048828125,1940,0.00032370063218638246,40,0.00032370063218638246,0,0.00032370063218638246,0.00032370063218638246,0.00032370063218638246,48:0.0012168090977610624;57:0.001058556407285166;59:0.0013973995315955667;68:0.001131042158481671,48:68;57:68;59:68;68:68,0.00244140625,0.001220703125,Yes
59,284.0672101436449,162.152335953154,0.0084228515625,0.000620069444107555,0.00927734375,0.007568359375,1940,0.00020575041343512203,40,0.00020575041343512203,0,0.00020575041343512203,0.00020575041343512203,0.00020575041343512203,49:0.0019197800560805112;58:0.0013973995315955667;69:0.0016787661038987212,49:68;58:68;69:68,0.0084228515625,0.002197265625,Yes
60,239.40607264533634,146.91881487046183,0.0118408203125,4.191407234271733e-05,0.01123046875,0.012451171875,1940,0.0002205180423485483,40,0.0002205180423485483,0,0.0002205180423485483,0.0002205180423485483,0.0002205180423485483,61:0.001245333146301708;50:0.0010784938003486622;70:0.0009938788180584024,61:68;50:68;70:68,0.0118408203125,0.00927734375,Yes
61,162.47714717699483,200.33229325524366,0.0047607421875,2.0328798828778027e-05,0.0078125,0.001708984375,1940,0.00024823464151354634,40,0.00024823464151354634,0,0.00024823464151354634,0.00024823464151354634,0.00024823464151354634,51:0.002222984975679687;60:0.001245333146301708;62:0.08973605539948488;71:0.0029558735224386734,51:68;60:68;62:68;71:68,0.0047607421875,0.014892578125,Yes
62,221.45185841001387,105.30197173041003,0.053466796875,,0.07177734375,0.03515625,1940,0.002393271708792933,40,0.002393271708792933,0,0.002393271708792933,0.002393271708792933,0.002393271708792933,72:0.11219548653272537;52:0.08740909200794715;61:0.08973605539948488;63:0.07956996956688991,72:84;52:84;61:68;63:84,0.053466796875,0.012451171875,Yes
63,198.43921431173985,202.13432257488867,0.009521484375,1e-05,0.015869140625,0.003173828125,1940,0.00018615901478859575,40,0.00018615901478859575,0,0.00018615901478859575,0.00018615901478859575,0.00018615901478859575,53:0.0012402446663515587;62:0.07956996956688991;64:0.0011984512861660246;73:0.0013787460331619317,53:68;62:84;64:68;73:68,0.009521484375,0.005859375,Yes
64,160.94697150222567,80.47867898150116,0.01123046875,1e-05,0.014892578125,0.007568359375,1940,0.0002488232867469677,40,0.0002488232867469677,0,0.0002488232867469677,0.0002488232867469677,0.0002488232867469677,65:0.001737818682249398;54:0.0014204633489632579;63:0.0011984512861660246;74:0.0014486360683894361,65:68;54:68;63:68;74:68,0.01123046875,0.0146484375,Yes
65,106.22982129009833,158.04052891988513,0.0068359375,1e-05,0.01025390625,0.00341796875,1940,0.00027713586712417896,40,0.00027713586712417896,0,0.00027713586712417896,0.00027713586712417896,0.00027713586712417896,55:0.045927524394627356;64:0.001737818682249398;66:0.0026752223737871728;75:0.0012319949826122556,55:68;64:68;66:68;75:68,0.0068359375,0.005615234375,Yes
66,210.6310986216527,162.28622434699028,0.0047607421875,3.306149023644599e-05,0.00830078125,0.001220703125,1940,0.00043156522098978774,40,0.00043156522098978774,0,0.00043156522098978774,0.00043156522098978774,0.00043156522098978774,56:0.0018173509586232595;65:0.0026752223737871728;67:0.002652943245514433;76:0.0021217868271208307,56:68;65:68;67:68;76:68,0.0047607421875,0.003662109375,Yes
67,86.22044467067575,118.83998174923555,0.00537109375,1e-05,0.008056640625,0.002685546875,1940,0.000166769514859455,40,0.000166769514859455,0,0.000166769514859455,0.000166769514859455,0.000166769514859455,68:0.0022378888196044333;77:0.004229234855723213;57:0.001330994902079441;66:0.002652943245514433,68:68;77:68;57:68;66:68,0.00537109375,0.00244140625,Yes
68,184.1635391694849,217.37855177726897,0.0048828125,1.9999103117205844e-05,0.0078125,0.001953125,1940,0.00013927634589563318,40,0.00013927634589563318,0,0.00013927634589563318,0.00013927634589563318,0.00013927634589563318,67:0.0022378888196044333;58:0.001131042158481671;69:0.001138747475461388;78:0.002222294102718181,67:68;58:68;69:68;78:108,0.0048828125,0.00732421875,Yes
69,183.63401937219257,259.7208273957932,0.003173828125,1e-05,0.00537109375,0.0009765625,1940,0.00017241613284811366,40,0.00017241613284811366,0,0.00017241613284811366,0.00017241613284811366,0.00017241613284811366,68:0.001138747475461388;59:0.0016787661038987212;79:0.0015348260492805688,68:68;59:68;79:68,0.003173828125,0.002197265625,Yes
70,181.84207097056802,180.88208738661575,0.0064697265625,1.0317959259739014e-05,0.01123046875,0.001708984375,1940,0.00021753153933802016,40,0.00021753153933802016,0,0.00021753153933802016,0.00021753153933802016,0.00021753153933802016,60:0.0009938788180584024;71:0.002399404463580307;80:0.0010893652629846984,60:68;71:68;80:68,0.0064697265625,0.016357421875,Yes
71,171.5769333476391,121.64843089909333,0.0126953125,3.165515281690921e-05,0.015869140625,0.009521484375,1940,0.0001841840810202188,40,0.0001841840810202188,0,0.0001841840810202188,0.0001841840810202188,0.0001841840810202188,72:0.0016099397969590035;81:0.001355137385897709;61:0.0029558735224386734;70:0.002399404463580307,72:68;81:68;61:68;70:68,0.0126953125,0.019287109375,Yes
72,125.10179896807041,212.37091108779697,0.00341796875,5.351106808648057e-05,0.00634765625,0.00048828125,1940,0.00018532732207293334,40,0.00018532732207293334,0,0.00018532732207293334,0.00018532732207293334,0.00018532732207293334,73:0.0019075922794550004;62:0.11219548653272537;82:0.001634992927050244;71:0.0016099397969590035,73:68;62:84;82:68;71:68,0.00341796875,0.004150390625,Yes
73,122.21283868953559,83.61860709869381,0.0223388671875,0.0007287319495347943,0.02587890625,0.01904296875,1940,0.00015231741970389532,40,0.00015231741970389532,0,0.00015231741970389532,0.00015231741970389532,0.00015231741970389532,72:0.0019075922794550004;74:0.001597588785985371;83:0.0023963141617222294;63:0.0013787460331619317,72:68;74:68;83:68;63:68,0.0223388671875,0.0087890625,Yes
74,120.05873281827834,177.78729551311244,0.0047607421875,1.0793408577114571e-05,0.0087890625,0.000732421875,1940,0.00016633213812931505,40,0.00016633213812931505,0,0.00016633213812931505,0.00016633213812931505,0.00016633213812931505,73:0.001597588785985371;75:0.0016777668567228843;84:0.001465354162870136;64:0.0014486360683894361,73:68;75:68;84:68;64:68,0.0047607421875,0.003662109375,Yes
75,226.7622725128721,128.64350656107453,0.0042724609375,1e-05,0.0048828125,0.003662109375,1940,0.00016669473094315382,40,0.00016669473094315382,0,0.00016669473094315382,0.00016669473094315382,0.00016669473094315382,74:0.0016777668567228843;76:0.0008682545202851888;85:0.0010101449001503338;65:0.0012319949826122556,74:68;76:68;85:68;65:68,0.0042724609375,0.006591796875,Yes
