Qubit,T1 (us),T2 (us),Readout assignment error,Init error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,XSLOW error,CZ error,Gate length (ns),MEASURE error,MEASURE_2 error,Operational
25,158.60567615447377,128.12326658473052,0.00341796875,5.272350668134949e-05,0.00537109375,0.00146484375,1940,0.0002592083261777588,40,0.0002592083261777588,0,0.0002592083261777588,0.0002592083261777588,0.0002592083261777588,15:0.0013719589594102521;24:0.0046734249457626165;26:0.001197736902563501;35:0.0010039759590400599,15:68;24:68;26:68;35:68,0.00341796875,0.005859375,Yes
26,204.9429170107376,145.0783126953624,0.0087890625,1.149772195339602e-05,0.015380859375,0.002197265625,1940,0.00029566621089992506,40,0.00029566621089992506,0,0.00029566621089992506,0.00029566621089992506,0.00029566621089992506,16:0.0128388930245468;25:0.001197736902563501;27:0.0038583604560089024;36:0.0018440217891036448,16:68;25:68;27:68;36:68,0.0087890625,0.0048828125,Yes
27,209.8533850049656,168.6061491718594,0.005615234375,2.0614834512666858e-05,0.01025390625,0.0009765625,1940,0.00040206309876724403,40,0.00040206309876724403,0,0.00040206309876724403,0.00040206309876724403,0.00040206309876724403,26:0.0038583604560089024;28:0.00154185403372456;17:1;37:0.0024765354713794374,26:68;28:68;17:84;37:68,0.005615234375,0.005126953125,Yes
28,52.49627257117735,78.81661368811987,0.0081787109375,2.2867468447128063e-05,0.012451171875,0.00390625,1940,0.0002189157597607486,40,0.0002189157597607486,0,0.0002189157597607486,0.0002189157597607486,0.0002189157597607486,18:0.0023245793183715446;27:0.00154185403372456;29:0.0016861658061899654;38:0.00226404686303891,18:68;27:68;29:68;38:68,0.0081787109375,0.012451171875,Yes
29,37.76126561576954,66.73797238752795,0.15869140625,6.0123000279369023e-05,0.31396484375,0.00341796875,1940,0.0011119871045779694,40,0.0011119871045779694,0,0.0011119871045779694,0.0011119871045779694,0.0011119871045779694,19:0.0016985780016071927;28:0.0016861658061899654;39:0.0016751084974898078,19:68;28:68;39:68,0.15869140625,0.01513671875,Yes
30,138.9623335315279,167.8103683461516,0.004638671875,1.0235971393587544e-05,0.008056640625,0.001220703125,1940,0.00014111084738336084,40,0.00014111084738336084,0,0.00014111084738336084,0.00014111084738336084,0.00014111084738336084,20:0.0019250512370942718;31:0.0015315040637375044;40:0.001975248585284306,20:68;31:68;40:68,0.004638671875,0.00439453125,Yes
31,208.32289222548997,101.92912024574518,0.0076904296875,1.4472578024223195e-05,0.012939453125,0.00244140625,1940,0.00018140138173338831,40,0.00018140138173338831,0,0.00018140138173338831,0.00018140138173338831,0.00018140138173338831,30:0.0015315040637375044;32:0.015122460677171407;21:0.001157440772395435;41:0.0025216995373726903,30:68;32:208;21:68;41:68,0.0076904296875,0.01123046875,Yes
32,129.72962169549157,124.3273728348845,0.0025634765625,2.9655235113961306e-05,0.004638671875,0.00048828125,1940,0.00025301436490854324,40,0.00025301436490854324,0,0.00025301436490854324,0.00025301436490854324,0.00025301436490854324,22:0.0013860414556851886;31:0.015122460677171407;33:0.0013365338868927545;42:0.001652216895380254,22:68;31:208;33:68;42:68,0.0025634765625,0.0048828125,Yes
33,276.65369730857117,110.09407631697098,0.0035400390625,1.0698956181655384e-05,0.00634765625,0.000732421875,1940,0.0002865906871649332,40,0.0002865906871649332,0,0.0002865906871649332,0.0002865906871649332,0.0002865906871649332,23:0.0016437383562733776;32:0.0013365338868927545;34:0.0013639588506571265;43:0.0013529736528944403,23:68;32:68;34:68;43:68,0.0035400390625,0.006591796875,Yes
34,126.7723185274415,129.2689195390076,0.004638671875,1e-05,0.0087890625,0.00048828125,1940,0.00031581267076752475,40,0.00031581267076752475,0,0.00031581267076752475,0.00031581267076752475,0.00031581267076752475,24:0.0023309953191302246;33:0.0013639588506571265;35:0.00107284960980214;44:0.0014879776377546006,24:68;33:68;35:68;44:68,0.004638671875,0.00634765625,Yes
35,260.34153417434175,159.3464148158232,0.0054931640625,1.1278830729292604e-05,0.00830078125,0.002685546875,1940,0.00024505344076380676,40,0.00024505344076380676,0,0.00024505344076380676,0.00024505344076380676,0.00024505344076380676,25:0.0010039759590400599;36:0.0020883947626051946;45:0.0012982152589534057;34:0.00107284960980214,25:68;36:68;45:68;34:68,0.0054931640625,0.009521484375,Yes
36,189.0294573686,174.2424749197003,0.003662109375,1.0433023405301436e-05,0.005615234375,0.001708984375,1940,0.0001956032825793002,40,0.0001956032825793002,0,0.0001956032825793002,0.0001956032825793002,0.0001956032825793002,46:0.0029131351191057364;26:0.0018440217891036448;35:0.0020883947626051946;37:0.002514954302982819,46:68;26:68;35:68;37:68,0.003662109375,0.0078125,Yes
37,23.287392779731043,36.70728687647765,0.02001953125,1e-05,0.0322265625,0.0078125,1940,0.0009690613259795602,40,0.0009690613259795602,0,0.0009690613259795602,0.0009690613259795602,0.0009690613259795602,27:0.0024765354713794374;36:0.002514954302982819;38:0.003133180781210859;47:0.0026584211321877826,27:68;36:68;38:68;47:68,0.02001953125,0.012939453125,Yes
38,192.49786437802604,183.60589437610625,0.00244140625,0.00012103099614079546,0.003662109375,0.001220703125,1940,0.00018844135282228289,40,0.00018844135282228289,0,0.00018844135282228289,0.00018844135282228289,0.00018844135282228289,39:0.001461496997231998;48:0.0010869501773604628;28:0.00226404686303891;37:0.003133180781210859,39:68;48:68;28:68;37:68,0.00244140625,0.003173828125,Yes
39,199.5335389076914,154.178509643463,0.0067138671875,1e-05,0.01123046875,0.001708984375,1940,0.00031696075398862303,40,0.00031696075398862303,0,0.00031696075398862303,0.00031696075398862303,0.00031696075398862303,38:0.001461496997231998;29:0.0016751084974898078;49:0.0009610956917963376,38:68;29:68;49:68,0.0067138671875,0.014404296875,Yes
40,119.6098496538995,125.65643153314448,0.0101318359375,8.465513672139844e-05,0.017822265625,0.00244140625,1940,0.00035047008179536635,40,0.00035047008179536635,0,0.00035047008179536635,0.00035047008179536635,0.00035047008179536635,41:0.002473027248149018;50:0.002078588176400775;30:0.001975248585284306,41:68;50:68;30:68,0.0101318359375,0.010009765625,Yes
41,32.95120333486248,56.63269966483514,0.019287109375,3.03478546235655e-05,0.02490234375,0.013671875,1940,0.0004999215343228431,40,0.0004999215343228431,0,0.0004999215343228431,0.0004999215343228431,0.0004999215343228431,40:0.002473027248149018;42:0.0032910539969937536;51:0.005259779809689419;31:0.0025216995373726903,40:68;42:68;51:84;31:68,0.019287109375,0.00732421875,Yes
42,176.91753884620684,99.82474676095426,0.0096435546875,1.069185899701113e-05,0.015869140625,0.00341796875,1940,0.00021044678031933233,40,0.00021044678031933233,0,0.00021044678031933233,0.00021044678031933233,0.00021044678031933233,41:0.0032910539969937536;43:0.0014906281615693628;52:0.00164516684530977;32:0.001652216895380254,41:68;43:68;52:68;32:68,0.0096435546875,0.0087890625,Yes
43,134.32323333992989,138.12460018222436,0.00244140625,1e-05,0.0048828125,0.0,1940,0.00019727524053889646,40,0.00019727524053889646,0,0.00019727524053889646,0.00019727524053889646,0.00019727524053889646,42:0.0014906281615693628;44:0.0010539224260705804;33:0.0013529736528944403;53:0.0014553203453145647,42:68;44:68;33:68;53:68,0.00244140625,0.00439453125,Yes
44,200.29467740673383,102.67152420337285,0.0078125,2.0898352598449674e-05,0.011962890625,0.003662109375,1940,0.0001703550316655208,40,0.0001703550316655208,0,0.0001703550316655208,0.0001703550316655208,0.0001703550316655208,45:0.0016989372253734258;54:0.0010870977592156994;43:0.0010539224260705804;34:0.0014879776377546006,45:68;54:68;43:68;34:68,0.0078125,0.012451171875,Yes
45,33.40099604374894,55.8061359423167,0.0115966796875,3.137530121739492e-05,0.01513671875,0.008056640625,1940,0.0002763539998618077,40,0.0002763539998618077,0,0.0002763539998618077,0.0002763539998618077,0.0002763539998618077,44:0.0016989372253734258;46:0.0013077642685591084;55:0.04177239422779763;35:0.0012982152589534057,44:68;46:68;55:68;35:68,0.0115966796875,0.001708984375,Yes
46,201.54391658660367,106.81320031044628,0.00439453125,5.8050640580550946e-05,0.00537109375,0.00341796875,1940,0.00018103218591490668,40,0.00018103218591490668,0,0.00018103218591490668,0.00018103218591490668,0.00018103218591490668,36:0.0029131351191057364;45:0.0013077642685591084;47:0.0008145774526475691;56:0.0010786271110540535,36:68;45:68;47:68;56:88,0.00439453125,0.005615234375,Yes
47,205.4888895132646,252.93953229979152,0.0098876953125,,0.0107421875,0.009033203125,1940,0.0001394780606446417,40,0.0001394780606446417,0,0.0001394780606446417,0.0001394780606446417,0.0001394780606446417,48:0.001238763946128374;57:0.0015648046310335062;46:0.0008145774526475691;37:0.0026584211321877826,48:68;57:68;46:68;37:68,0.0098876953125,0.08984375,Yes
48,251.57249543340902,242.16090928491874,0.0093994140625,1.4202181144275958e-05,0.00927734375,0.009521484375,1940,0.00014921496720159027,40,0.00014921496720159027,0,0.00014921496720159027,0.00014921496720159027,0.00014921496720159027,47:0.001238763946128374;49:0.0009545649795970612;38:0.0010869501773604628;58:0.0011217627710040923,47:68;49:68;38:68;58:68,0.0093994140625,0.011474609375,Yes
49,242.09603712164215,148.7420685730335,0.0035400390625,3.0172259941025046e-05,0.005615234375,0.00146484375,1940,0.00017997040720270867,40,0.00017997040720270867,0,0.00017997040720270867,0.00017997040720270867,0.00017997040720270867,48:0.0009545649795970612;59:0.001267880596829779;39:0.0009610956917963376,48:68;59:68;39:68,0.0035400390625,0.0078125,Yes
50,174.40649770150006,229.86014613528414,0.0029296875,1.0164656291673782e-05,0.00390625,0.001953125,1940,0.0002490735293918115,40,0.0002490735293918115,0,0.0002490735293918115,0.0002490735293918115,0.0002490735293918115,40:0.002078588176400775;51:0.002356312652772169;60:0.0012910886608996364,40:68;51:68;60:68,0.0029296875,0.00244140625,Yes
51,38.15241559979771,55.15132163783364,0.0111083984375,1.34253160293983e-05,0.017822265625,0.00439453125,1940,0.0007037456033234574,40,0.0007037456033234574,0,0.0007037456033234574,0.0007037456033234574,0.0007037456033234574,41:0.005259779809689419;50:0.002356312652772169;52:0.002075843887496487;61:0.0018980340215171143,41:84;50:68;52:68;61:68,0.0111083984375,0.00439453125,Yes
52,123.23209378652629,141.48938729574493,0.0079345703125,0.00035421270763198796,0.0078125,0.008056640625,1940,0.00019077437808516168,40,0.00019077437808516168,0,0.00019077437808516168,0.00019077437808516168,0.00019077437808516168,42:0.00164516684530977;51:0.002075843887496487;53:0.0014879477398548613;62:0.07525262831599838,42:68;51:68;53:68;62:84,0.0079345703125,0.002197265625,Yes
53,84.26256517175216,84.48154202611269,0.0166015625,1e-05,0.0224609375,0.0107421875,1940,0.0002983921622449698,40,0.0002983921622449698,0,0.0002983921622449698,0.0002983921622449698,0.0002983921622449698,52:0.0014879477398548613;54:0.0014052147314504992;63:0.001193950783363762;43:0.0014553203453145647,52:68;54:68;63:68;43:68,0.0166015625,0.006591796875,Yes
54,174.39343350512624,144.27191879644812,0.002197265625,2.8956792355867417e-05,0.003662109375,0.000732421875,1940,0.00023419993798848044,40,0.00023419993798848044,0,0.00023419993798848044,0.00023419993798848044,0.00023419993798848044,44:0.0010870977592156994;53:0.0014052147314504992;55:0.028756630182855153;64:0.0012593897391778852,44:68;53:68;55:68;64:68,0.002197265625,0.005615234375,Yes
55,121.82113158815234,108.51326295190324,0.0545654296875,0.00017679268485658916,0.083984375,0.025146484375,1940,0.0010805808217772095,40,0.0010805808217772095,0,0.0010805808217772095,0.0010805808217772095,0.0010805808217772095,56:0.020863409430550733;45:0.04177239422779763;65:0.06492970811759005;54:0.028756630182855153,56:68;45:68;65:68;54:68,0.0545654296875,0.0595703125,Yes
56,155.47429294881766,179.91085938480424,0.00390625,3.108966958030781e-05,0.0068359375,0.00146484375,1940,0.00017465877327941138,40,0.00017465877327941138,0,0.00017465877327941138,0.00017465877327941138,0.00017465877327941138,55:0.020863409430550733;46:0.0010786271110540535;57:0.00109557745155342;66:0.0017905704154396185,55:68;46:88;57:68;66:68,0.00390625,0.008056640625,Yes
57,208.36346509729728,104.29456950609551,0.0062255859375,5.684012206150186e-05,0.009521484375,0.0029296875,1940,0.00021923884200287093,40,0.00021923884200287093,0,0.00021923884200287093,0.00021923884200287093,0.00021923884200287093,47:0.0015648046310335062;56:0.00109557745155342;58:0.001117273667462615;67:0.0019830413865759844,47:68;56:68;58:68;67:68,0.0062255859375,0.0068359375,Yes
58,220.1599598735921,254.24574080058582,0.002197265625,1e-05,0.00390625,0.00048828125,1940,0.0001450304071367037,40,0.0001450304071367037,0,0.0001450304071367037,0.0001450304071367037,0.0001450304071367037,48:0.0011217627710040923;57:0.001117273667462615;59:0.0011702961353930452;68:0.0012941823056379365,48:68;57:68;59:68;68:68,0.002197265625,0.002197265625,Yes
59,272.630612201437,142.69482281253855,0.0084228515625,0.000620069444107555,0.00830078125,0.008544921875,1940,0.00012899372638692616,40,0.00012899372638692616,0,0.00012899372638692616,0.00012899372638692616,0.00012899372638692616,49:0.001267880596829779;58:0.0011702961353930452;69:0.0021638238574504254,49:68;58:68;69:68,0.0084228515625,0.0048828125,Yes
60,214.1424131769296,132.3984251090495,0.01220703125,4.191407234271733e-05,0.017333984375,0.007080078125,1940,0.0002185401701205991,40,0.0002185401701205991,0,0.0002185401701205991,0.0002185401701205991,0.0002185401701205991,61:0.0011513609948041459;50:0.0012910886608996364;70:0.00106504352516687,61:68;50:68;70:68,0.01220703125,0.009033203125,Yes
61,172.06986312740293,206.5305771909224,0.0040283203125,1.731048427935481e-05,0.0068359375,0.001220703125,1940,0.0001796403223836353,40,0.0001796403223836353,0,0.0001796403223836353,0.0001796403223836353,0.0001796403223836353,51:0.0018980340215171143;60:0.0011513609948041459;62:0.10801185398100288;71:0.0012420901982231336,51:68;60:68;62:68;71:68,0.0040283203125,0.015380859375,Yes
62,203.47113861175274,86.79268218474475,0.056396484375,,0.076416015625,0.036376953125,1940,0.011380810971759005,40,0.011380810971759005,0,0.011380810971759005,0.011380810971759005,0.011380810971759005,72:0.16220502706690454;52:0.07525262831599838;61:0.10801185398100288;63:0.11149744892217732,72:84;52:84;61:68;63:84,0.056396484375,0.0322265625,Yes
63,186.4020401751168,173.9273987742167,0.0087890625,1e-05,0.01123046875,0.00634765625,1940,0.00025627496629400577,40,0.00025627496629400577,0,0.00025627496629400577,0.00025627496629400577,0.00025627496629400577,53:0.001193950783363762;62:0.11149744892217732;64:0.0011207316101135012;73:0.002486508004353266,53:68;62:84;64:68;73:68,0.0087890625,0.009521484375,Yes
64,174.12415500133062,79.87266407387516,0.0126953125,1e-05,0.013427734375,0.011962890625,1940,0.0002447425033744262,40,0.0002447425033744262,0,0.0002447425033744262,0.0002447425033744262,0.0002447425033744262,65:0.0016215819406344423;54:0.0012593897391778852;63:0.0011207316101135012;74:0.0016507372029968825,65:68;54:68;63:68;74:68,0.0126953125,0.019775390625,Yes
65,111.4814528429856,131.15058998997446,0.008056640625,1e-05,0.01123046875,0.0048828125,1940,0.00033898734335904135,40,0.00033898734335904135,0,0.00033898734335904135,0.00033898734335904135,0.00033898734335904135,55:0.06492970811759005;64:0.0016215819406344423;66:0.0017276573375856197;75:0.0013002664795934982,55:68;64:68;66:68;75:68,0.008056640625,0.0107421875,Yes
66,25.55886773206056,28.58394721947184,0.026123046875,2.567226714605114e-05,0.045166015625,0.007080078125,1940,0.001236738203639754,40,0.001236738203639754,0,0.001236738203639754,0.001236738203639754,0.001236738203639754,56:0.0017905704154396185;65:0.0017276573375856197;67:0.0021742510194722453;76:0.0015537916955561115,56:68;65:68;67:68;76:68,0.026123046875,0.008056640625,Yes
67,150.8814788364117,38.26731495903017,0.1053466796875,1e-05,0.15625,0.054443359375,1940,0.009973689460727042,40,0.009973689460727042,0,0.009973689460727042,0.009973689460727042,0.009973689460727042,68:0.0028801038120664924;77:0.004688462888512657;57:0.0019830413865759844;66:0.0021742510194722453,68:68;77:68;57:68;66:68,0.1053466796875,0.026611328125,Yes
68,177.27151841430145,174.65975760153174,0.006103515625,1e-05,0.008056640625,0.004150390625,1940,0.00018796783465721678,40,0.00018796783465721678,0,0.00018796783465721678,0.00018796783465721678,0.00018796783465721678,67:0.0028801038120664924;58:0.0012941823056379365;69:0.0011543891550820917;78:0.0020210567690269465,67:68;58:68;69:68;78:108,0.006103515625,0.00537109375,Yes
69,169.34647597012244,241.48524165395668,0.0030517578125,1e-05,0.00537109375,0.000732421875,1940,0.00014229821573620636,40,0.00014229821573620636,0,0.00014229821573620636,0.00014229821573620636,0.00014229821573620636,68:0.0011543891550820917;59:0.0021638238574504254;79:0.0015922731656871913,68:68;59:68;79:68,0.0030517578125,0.00390625,Yes
70,159.49923896904306,161.58372298084805,0.00830078125,1e-05,0.01025390625,0.00634765625,1940,0.00018135053248668202,40,0.00018135053248668202,0,0.00018135053248668202,0.00018135053248668202,0.00018135053248668202,60:0.00106504352516687;71:0.0012939362017697353;80:0.000982941617111821,60:68;71:68;80:68,0.00830078125,0.019287109375,Yes
71,191.81214986671063,122.84672260747816,0.015869140625,3.165515281690921e-05,0.019287109375,0.012451171875,1940,0.00022136905940256608,40,0.00022136905940256608,0,0.00022136905940256608,0.00022136905940256608,0.00022136905940256608,72:0.0011815431279972033;81:0.0011529569248796556;61:0.0012420901982231336;70:0.0012939362017697353,72:68;81:68;61:68;70:68,0.015869140625,0.025634765625,Yes
72,150.67767670115015,174.01704565761295,0.002685546875,3.0849472924095896e-05,0.004638671875,0.000732421875,1940,0.00020926281664005944,40,0.00020926281664005944,0,0.00020926281664005944,0.00020926281664005944,0.00020926281664005944,73:0.005093310645296528;62:0.16220502706690454;82:0.0014897074794274212;71:0.0011815431279972033,73:68;62:84;82:68;71:68,0.002685546875,0.00390625,Yes
73,142.53261296428767,76.54505986406323,0.0225830078125,0.0007287319495347943,0.0400390625,0.019287109375,1940,0.0002999749019600821,40,0.0002999749019600821,0,0.0002999749019600821,0.0002999749019600821,0.0002999749019600821,72:0.005093310645296528;74:0.0038214472945817257;83:0.005211185430225973;63:0.002486508004353266,72:68;74:68;83:68;63:68,0.0225830078125,0.015625,Yes
74,106.70217857243648,66.8760702148448,0.0045166015625,1e-05,0.005859375,0.003173828125,1940,0.0002245558905012988,40,0.0002245558905012988,0,0.0002245558905012988,0.0002245558905012988,0.0002245558905012988,73:0.0038214472945817257;75:0.001596321327074629;84:0.001532516582623572;64:0.0016507372029968825,73:68;75:68;84:68;64:68,0.0045166015625,0.007080078125,Yes
75,199.0188115188819,86.08548721575019,0.0062255859375,1.2435986306876409e-05,0.004638671875,0.0078125,1940,0.00028715930579574115,40,0.00028715930579574115,0,0.00028715930579574115,0.00028715930579574115,0.00028715930579574115,74:0.001596321327074629;76:0.0011127928016330668;85:0.0011404347630249723;65:0.0013002664795934982,74:68;76:68;85:68;65:68,0.0062255859375,0.0107421875,Yes
